Provider,State,Weight,Technology,Download Bandwidth Mbps,Upload Bandwidth Mbps,Usage Allowance GB,Monthly Charge,Other Mandatory Charge,Surcharge,Total Charge,Total Charge Spread,Model Data
Hopkinsville Electric System,KENTUCKY,10675.4,FTTH,100,20,Unlimited,79.95,0,0,79.95,0,Yes
Hopkinsville Electric System,KENTUCKY,10675.4,FTTH,1000,30,Unlimited,99.95,0,0,99.95,0,Yes
HUXLEY COMMUNICATIONS COOPERATIVE,IOWA,13694.3686823042,Fixed wireless,8,1,Unlimited,60,0,0,60,0,Yes
HUXLEY COMMUNICATIONS COOPERATIVE,IOWA,13694.3686823042,FTTH,50,25,Unlimited,95,0,0,95,0,Yes
HUXLEY COMMUNICATIONS COOPERATIVE,IOWA,13694.3686823042,FTTH,8,3,Unlimited,55,0,0,55,0,Yes
HUXLEY COMMUNICATIONS COOPERATIVE,IOWA,13694.3686823042,FTTH,25,10,Unlimited,75,0,0,75,0,Yes
HUXLEY COMMUNICATIONS COOPERATIVE,IOWA,13694.3686823042,FTTH,100,50,Unlimited,115,0,0,115,0,Yes
"ImOn Communications, LLC",IOWA,10431.6894676096,Cable,20,2,Unlimited,65,0,0,65,0,Yes
"ImOn Communications, LLC",IOWA,41726.7578704385,FTTH,1000,500,Unlimited,152.98,0,0,152.98,0,Yes
"ImOn Communications, LLC",IOWA,41726.7578704385,FTTH,150,75,Unlimited,89.98,0,0,89.98,0,Yes
"ImOn Communications, LLC",IOWA,10431.6894676096,FTTH,10,1,Unlimited,55,0,0,55,0,Yes
"ImOn Communications, LLC",IOWA,10431.6894676096,Cable,5,1,Unlimited,37,0,0,37,0,Yes
"ImOn Communications, LLC",IOWA,10431.6894676096,FTTH,5,1,Unlimited,37,0,0,37,0,Yes
"ImOn Communications, LLC",IOWA,10431.6894676096,FTTH,80,4,Unlimited,95,0,0,95,0,Yes
"ImOn Communications, LLC",IOWA,10431.6894676096,Cable,10,1,Unlimited,55,0,0,55,0,Yes
"ImOn Communications, LLC",IOWA,10431.6894676096,FTTH,50,3,Unlimited,85,0,0,85,0,Yes
"ImOn Communications, LLC",IOWA,10431.6894676096,Cable,50,3,Unlimited,85,0,0,85,0,Yes
"ImOn Communications, LLC",IOWA,41726.7578704385,FTTH,500,250,Unlimited,129.98,0,0,129.98,0,Yes
"ImOn Communications, LLC",IOWA,10431.6894676096,Cable,80,4,Unlimited,95,0,0,95,0,Yes
"ImOn Communications, LLC",IOWA,10431.6894676096,Cable,30,3,Unlimited,75,0,0,75,0,Yes
"ImOn Communications, LLC",IOWA,10431.6894676096,FTTH,30,3,Unlimited,75,0,0,75,0,Yes
"ImOn Communications, LLC",IOWA,10431.6894676096,FTTH,20,2,Unlimited,65,0,0,65,0,Yes
Innovative Financial Technologies LLC,TEXAS,13694.3686823042,Fixed wireless,20,4,Unlimited,95,0,0,95,0,Yes
Innovative Financial Technologies LLC,TEXAS,13694.3686823042,Fixed wireless,5,2,Unlimited,55,0,0,55,0,Yes
Innovative Financial Technologies LLC,TEXAS,13694.3686823042,Fixed wireless,15,3,Unlimited,75,0,0,75,0,Yes
Innovative Financial Technologies LLC,TEXAS,13694.3686823042,Fixed wireless,10,2,Unlimited,65,0,0,65,0,Yes
"iTV-3, LLC",ILLINOIS,41726.7578704385,FTTH,1000,200,Unlimited,89.99,0,0,89.99,0,Yes
KDSC Inc.,NEBRASKA,13694.3686823042,Fixed wireless,10,1,Unlimited,49.95,0,0,49.95,0,Yes
KDSC Inc.,NEBRASKA,13694.3686823042,Fixed wireless,3,1,Unlimited,34.95,0,0,34.95,0,Yes
"Knology of Alabama, Inc.",ALABAMA,550212.399999999,Cable,10,1,Unlimited,29.99,0,0,29.99,0,Yes
"Knology of Alabama, Inc.",ALABAMA,550212.399999999,Cable,100,10,Unlimited,49.99,0,0,49.99,0,Yes
"Knology of Alabama, Inc.",ALABAMA,550212.399999999,Cable,500,50,Unlimited,69.99,0,0,69.99,0,Yes
"Knology of Alabama, Inc.",GEORGIA,550212.399999999,Cable,500,50,Unlimited,69.99,0,0,69.99,0,Yes
"Knology of Alabama, Inc.",GEORGIA,550212.399999999,Cable,100,10,Unlimited,49.99,0,0,49.99,0,Yes
"Knology of Alabama, Inc.",GEORGIA,550212.399999999,Cable,10,1,Unlimited,29.99,0,0,29.99,0,Yes
Lafayette City Parish Consolidated Government,LOUISIANA,41726.7578704385,FTTH,100,100,2000,62.95,0,0,62.95,0,Yes
Lafayette City Parish Consolidated Government,LOUISIANA,41726.7578704385,FTTH,1000,1000,10000,109.95,0,0,109.95,0,Yes
Lafayette City Parish Consolidated Government,LOUISIANA,41726.7578704385,FTTH,3,3,100,19.95,0,0,19.95,0,Yes
Lafayette City Parish Consolidated Government,LOUISIANA,41726.7578704385,FTTH,50,50,800,47.95,0,0,47.95,0,Yes
Lafayette City Parish Consolidated Government,LOUISIANA,41726.7578704385,FTTH,60,60,900,52.95,0,0,52.95,0,Yes
Lafayette City Parish Consolidated Government,LOUISIANA,41726.7578704385,FTTH,80,80,1200,54.95,0,0,54.95,0,Yes
Lancaster Telephone Company,SOUTH CAROLINA,20863.3789352193,FTTH,90,50,Unlimited,54.94,0,0,54.94,0,Yes
Lancaster Telephone Company,SOUTH CAROLINA,20863.3789352193,Cable,100,5,Unlimited,79.94,0,0,79.94,0,Yes
Lancaster Telephone Company,SOUTH CAROLINA,41726.7578704386,DSL,9,0.768,Unlimited,67.95,0,0,67.95,0,Yes
Lancaster Telephone Company,SOUTH CAROLINA,41726.7578704386,DSL,7,0.512,Unlimited,56.95,0,0,56.95,0,Yes
Lancaster Telephone Company,SOUTH CAROLINA,20863.3789352193,Cable,60,3,Unlimited,64.94,0,0,64.94,0,Yes
Lancaster Telephone Company,SOUTH CAROLINA,20863.3789352193,Cable,15,1.5,Unlimited,54.94,0,0,54.94,0,Yes
Lancaster Telephone Company,SOUTH CAROLINA,41726.7578704386,DSL,11,1,Unlimited,82.95,0,0,82.95,0,Yes
Lancaster Telephone Company,SOUTH CAROLINA,20863.3789352193,FTTH,300,300,Unlimited,64.94,0,0,64.94,0,Yes
Lancaster Telephone Company,SOUTH CAROLINA,20863.3789352193,FTTH,600,600,Unlimited,79.94,0,0,79.94,0,Yes
Lancaster Telephone Company,SOUTH CAROLINA,41726.7578704386,FTTH,1000,1000,Unlimited,89.94,0,0,89.94,0,Yes
Liberty Cablevision of Puerto Rico LLC,PUERTO RICO,321879.349697312,Cable,150,15,Unlimited,114.99,0,0,114.99,0,Yes
Liberty Cablevision of Puerto Rico LLC,PUERTO RICO,321879.349697312,Cable,90,9,Unlimited,94.99,0,0,94.99,0,Yes
Liberty Cablevision of Puerto Rico LLC,PUERTO RICO,321879.349697312,Cable,60,6,Unlimited,71.99,0,0,71.99,0,Yes
Liberty Cablevision of Puerto Rico LLC,PUERTO RICO,321879.349697312,Cable,60,6,Unlimited,71.99,0,0,71.99,0,Yes
Liberty Cablevision of Puerto Rico LLC,PUERTO RICO,173319.011471036,Cable,30,3,Unlimited,51.99,0,0,51.99,0,Yes
Liberty Cablevision of Puerto Rico LLC,PUERTO RICO,321879.349697312,Cable,90,9,Unlimited,94.99,0,0,94.99,0,Yes
Liberty Cablevision of Puerto Rico LLC,PUERTO RICO,173319.011471036,Cable,60,6,Unlimited,71.99,0,0,71.99,0,Yes
Liberty Cablevision of Puerto Rico LLC,PUERTO RICO,321879.349697312,Cable,300,20,Unlimited,159.99,0,0,159.99,0,Yes
Liberty Cablevision of Puerto Rico LLC,PUERTO RICO,173319.011471036,Cable,300,20,Unlimited,159.99,0,0,159.99,0,Yes
Liberty Cablevision of Puerto Rico LLC,PUERTO RICO,321879.349697312,Cable,300,20,Unlimited,159.99,0,0,159.99,0,Yes
Liberty Cablevision of Puerto Rico LLC,PUERTO RICO,321879.349697312,Cable,150,15,Unlimited,114.99,0,0,114.99,0,Yes
Liberty Cablevision of Puerto Rico LLC,PUERTO RICO,173319.011471036,Cable,90,9,Unlimited,94.99,0,0,94.99,0,Yes
Liberty Cablevision of Puerto Rico LLC,PUERTO RICO,321879.349697312,Cable,30,3,Unlimited,51.99,0,0,51.99,0,Yes
Liberty Cablevision of Puerto Rico LLC,PUERTO RICO,173319.011471036,Cable,150,15,Unlimited,114.99,0,0,114.99,0,Yes
Liberty Cablevision of Puerto Rico LLC,PUERTO RICO,321879.349697312,Cable,150,15,Unlimited,114.99,0,0,114.99,0,Yes
Liberty Cablevision of Puerto Rico LLC,PUERTO RICO,321879.349697312,Cable,60,6,Unlimited,71.99,0,0,71.99,0,Yes
Liberty Cablevision of Puerto Rico LLC,PUERTO RICO,321879.349697312,Cable,30,3,Unlimited,51.99,0,0,51.99,0,Yes
Liberty Cablevision of Puerto Rico LLC,PUERTO RICO,321879.349697312,Cable,90,9,Unlimited,94.99,0,0,94.99,0,Yes
Liberty Cablevision of Puerto Rico LLC,PUERTO RICO,321879.349697312,Cable,300,20,Unlimited,159.99,0,0,159.99,0,Yes
Liberty Cablevision of Puerto Rico LLC,PUERTO RICO,321879.349697312,Cable,30,3,Unlimited,51.99,0,0,51.99,0,Yes
"LP Broadband, Inc.",COLORADO,13694.3686823041,Fixed wireless,5,1,150,45.95,0,3.92,49.87,0,Yes
"LP Broadband, Inc.",COLORADO,4564.78956076804,Fixed wireless,15,3,250,65.95,0,3.92,69.87,0,Yes
"LP Broadband, Inc.",COLORADO,4564.78956076804,Fixed wireless,20,4,250,65.95,0,3.92,69.87,0,Yes
"LP Broadband, Inc.",COLORADO,4564.78956076804,Fixed wireless,25,4,250,65.95,0,3.92,69.87,0,Yes
"LP Broadband, Inc.",COLORADO,13694.3686823041,Fixed wireless,10,2,200,55.95,0,3.92,59.87,0,Yes
"LP Broadband, Inc.",COLORADO,13694.3686823042,Fixed wireless,50,5,250,78.95,0,3.92,82.87,0,Yes
"LP Broadband, Inc.",COLORADO,13694.3686823041,Fixed wireless,50,5,250,78.95,0,3.92,82.87,0,Yes
"LP Broadband, Inc.",COLORADO,4564.78956076805,Fixed wireless,25,4,250,65.95,0,3.92,69.87,0,Yes
"LP Broadband, Inc.",COLORADO,13694.3686823042,Fixed wireless,10,2,200,55.95,0,3.92,59.87,0,Yes
"LP Broadband, Inc.",COLORADO,4564.78956076805,Fixed wireless,15,3,250,65.95,0,3.92,69.87,0,Yes
"LP Broadband, Inc.",COLORADO,13694.3686823042,Fixed wireless,5,1,150,45.95,0,3.92,49.87,0,Yes
"LP Broadband, Inc.",COLORADO,4564.78956076805,Fixed wireless,20,4,250,65.95,0,3.92,69.87,0,Yes
"LP Broadband, Inc.",WYOMING,13694.3686823042,Fixed wireless,10,2,200,55.95,0,3.92,59.87,0,Yes
"LP Broadband, Inc.",WYOMING,13694.3686823042,Fixed wireless,5,1,150,45.95,0,3.92,49.87,0,Yes
"LP Broadband, Inc.",WYOMING,4564.78956076806,Fixed wireless,20,4,250,65.95,0,3.92,69.87,0,Yes
"LP Broadband, Inc.",WYOMING,4564.78956076806,Fixed wireless,25,4,250,65.95,0,3.92,69.87,0,Yes
"LP Broadband, Inc.",WYOMING,4564.78956076806,Fixed wireless,15,3,250,65.95,0,3.92,69.87,0,Yes
"LP Broadband, Inc.",WYOMING,13694.3686823042,Fixed wireless,50,5,250,78.95,0,3.92,82.87,0,Yes
MCC Georgia LLC,GEORGIA,321879.349697312,Cable,200,20,2000,99.99,15,0,114.99,0,Yes
MCC Georgia LLC,GEORGIA,321879.349697312,Cable,1000,50,6000,139.99,15,0,154.99,0,Yes
MCC Georgia LLC,GEORGIA,321879.349697312,Cable,100,10,1000,79.99,15,0,94.99,0,Yes
MCC Georgia LLC,GEORGIA,321879.349697312,Cable,500,30,4000,119.99,15,0,134.99,0,Yes
MCC Missouri LLC,MISSOURI,41726.7578704385,Cable,1000,50,6000,139.99,15,0,154.99,0,Yes
MCC Missouri LLC,MISSOURI,41726.7578704385,Cable,200,20,2000,99.99,15,0,114.99,0,Yes
MCC Missouri LLC,MISSOURI,41726.7578704385,Cable,100,10,1000,79.99,15,0,94.99,0,Yes
MCC Missouri LLC,MISSOURI,41726.7578704385,Cable,500,30,4000,119.99,15,0,134.99,0,Yes
Mediacom California LLC,CALIFORNIA,173319.011471036,Cable,200,20,2000,99.99,15,0,114.99,0,Yes
Mediacom California LLC,CALIFORNIA,173319.011471036,Cable,100,10,1000,79.99,15,0,94.99,0,Yes
Mediacom Illinois LLC,ILLINOIS,23439.4773959044,Cable,100,10,1000,79.99,15,0,94.99,0,Yes
Mediacom Illinois LLC,ILLINOIS,23439.4773959044,Cable,500,30,4000,119.99,15,0,134.99,0,Yes
Mediacom Illinois LLC,ILLINOIS,23439.4773959044,Cable,1000,50,6000,139.99,15,0,154.99,0,Yes
Mediacom Illinois LLC,ILLINOIS,41726.7578704385,Cable,1000,50,6000,139.99,15,0,154.99,0,Yes
Mediacom Illinois LLC,ILLINOIS,41726.7578704385,Cable,100,10,1000,79.99,15,0,94.99,0,Yes
Mediacom Illinois LLC,ILLINOIS,41726.7578704385,Cable,200,20,2000,99.99,15,0,114.99,0,Yes
Mediacom Illinois LLC,ILLINOIS,41726.7578704385,Cable,500,30,4000,119.99,15,0,134.99,0,Yes
Mediacom Illinois LLC,ILLINOIS,23439.4773959044,Cable,200,20,2000,99.99,15,0,114.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,1000,50,6000,139.99,15,0,154.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,1000,50,6000,139.99,15,0,154.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,200,20,2000,99.99,15,0,114.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,100,10,1000,79.99,15,0,94.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,200,20,2000,99.99,15,0,114.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,500,30,4000,119.99,15,0,134.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,100,10,1000,79.99,15,0,94.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,200,20,2000,99.99,15,0,114.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,1000,50,6000,139.99,15,0,154.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,200,20,2000,99.99,15,0,114.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,500,30,4000,119.99,15,0,134.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,1000,50,6000,139.99,15,0,154.99,0,Yes
Mediacom Iowa LLC,IOWA,23439.4773959044,Cable,500,30,4000,119.99,15,0,134.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,100,10,1000,79.99,15,0,94.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,100,10,1000,79.99,15,0,94.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,1000,50,6000,139.99,15,0,154.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,200,20,2000,99.99,15,0,114.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,1000,50,6000,139.99,15,0,154.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704384,Cable,100,10,1000,79.99,15,0,94.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,100,10,1000,79.99,15,0,94.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,500,30,4000,119.99,15,0,134.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,100,10,1000,79.99,15,0,94.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,100,10,1000,79.99,15,0,94.99,0,Yes
Mediacom Iowa LLC,IOWA,23439.4773959044,Cable,200,20,2000,99.99,15,0,114.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,1000,50,6000,139.99,15,0,154.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,100,10,1000,79.99,15,0,94.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,100,10,1000,79.99,15,0,94.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,200,20,2000,99.99,15,0,114.99,0,Yes
Mediacom Iowa LLC,IOWA,23439.4773959044,Cable,1000,50,6000,139.99,15,0,154.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,500,30,4000,119.99,15,0,134.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,500,30,4000,119.99,15,0,134.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,500,30,4000,119.99,15,0,134.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,100,10,1000,79.99,15,0,94.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,200,20,2000,99.99,15,0,114.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704384,Cable,200,20,2000,99.99,15,0,114.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,500,30,4000,119.99,15,0,134.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,1000,50,6000,139.99,15,0,154.99,0,Yes
Mediacom Iowa LLC,IOWA,23439.4773959044,Cable,100,10,1000,79.99,15,0,94.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,1000,50,6000,139.99,15,0,154.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704384,Cable,500,30,4000,119.99,15,0,134.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,500,30,4000,119.99,15,0,134.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,200,20,2000,99.99,15,0,114.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,200,20,2000,99.99,15,0,114.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704384,Cable,1000,50,6000,139.99,15,0,154.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,500,30,4000,119.99,15,0,134.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,500,30,4000,119.99,15,0,134.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,100,10,1000,79.99,15,0,94.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,1000,50,6000,139.99,15,0,154.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,1000,50,6000,139.99,15,0,154.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,500,30,4000,119.99,15,0,134.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,200,20,2000,99.99,15,0,114.99,0,Yes
Mediacom Iowa LLC,IOWA,41726.7578704385,Cable,200,20,2000,99.99,15,0,114.99,0,Yes
Mediacom Minnesota LLC,MINNESOTA,321879.349697311,Cable,100,10,1000,79.99,15,0,94.99,0,Yes
Mediacom Minnesota LLC,MINNESOTA,321879.349697311,Cable,200,20,2000,99.99,15,0,114.99,0,Yes
Mediacom Southeast LLC,FLORIDA,321879.349697312,Cable,200,20,2000,99.99,15,0,114.99,0,Yes
Mediacom Southeast LLC,FLORIDA,321879.349697312,Cable,100,10,1000,79.99,15,0,94.99,0,Yes
"Mercury Wireless Kansas, LLC",KANSAS,13694.3686823042,Fixed wireless,30,6,Unlimited,149.95,0,0,149.95,0,Yes
"MetaLINK Technologies, Inc.",OHIO,13694.3686823042,Fixed wireless,15,1,Unlimited,89.95,0,2,91.95,0,Yes
"Metro Fibernet, LLC",INDIANA,41726.7578704385,FTTH,500,100,Unlimited,69.95,0,9.95,79.9,0,Yes
"Metro Fibernet, LLC",INDIANA,41726.7578704385,FTTH,200,75,Unlimited,59.95,0,9.95,69.9,0,Yes
"Metro Fibernet, LLC",INDIANA,41726.7578704385,FTTH,200,75,Unlimited,59.95,0,9.95,69.9,0,Yes
"Metro Fibernet, LLC",INDIANA,41726.7578704385,FTTH,1000,250,Unlimited,89.95,0,9.95,99.9,0,Yes
"Metro Fibernet, LLC",INDIANA,41726.7578704385,FTTH,100,25,Unlimited,49.95,0,9.95,59.9,0,Yes
"Metro Fibernet, LLC",INDIANA,41726.7578704385,FTTH,500,100,Unlimited,69.95,0,9.95,79.9,0,Yes
"Metro Fibernet, LLC",INDIANA,41726.7578704385,FTTH,100,25,Unlimited,49.95,0,9.95,59.9,0,Yes
"Metro Fibernet, LLC",INDIANA,41726.7578704385,FTTH,1000,250,Unlimited,89.95,0,9.95,99.9,0,Yes
MI-Connection,NORTH CAROLINA,41726.7578704385,Cable,100,10,Unlimited,82.95,0,0,82.95,0,Yes
MI-Connection,NORTH CAROLINA,41726.7578704385,Cable,200,20,Unlimited,99.95,0,0,99.95,0,Yes
MI-Connection,NORTH CAROLINA,41726.7578704385,Cable,25,5,Unlimited,54.95,0,0,54.95,0,Yes
MI-Connection,NORTH CAROLINA,41726.7578704385,Cable,75,5,Unlimited,72.95,0,0,72.95,0,Yes
Midcontinent Communications,SOUTH DAKOTA,321879.349697312,Cable,75,7,Unlimited,55.95,0,0,55.95,0,Yes
Midcontinent Communications,SOUTH DAKOTA,321879.349697312,Cable,120,12,Unlimited,75.95,0,0,75.95,0,Yes
Midcontinent Communications,SOUTH DAKOTA,160939.674848656,Cable,25,3,Unlimited,14.95,0,0,14.95,0,Yes
Midcontinent Communications,SOUTH DAKOTA,41726.7578704385,Cable,940,20,Unlimited,99.95,0,0,99.95,0,Yes
Midcontinent Communications,SOUTH DAKOTA,41726.7578704385,Cable,75,7,Unlimited,55.95,0,0,55.95,0,Yes
Midcontinent Communications,SOUTH DAKOTA,321879.349697312,Cable,940,20,Unlimited,99.95,0,0,99.95,0,Yes
Midcontinent Communications,SOUTH DAKOTA,41726.7578704385,Cable,120,12,Unlimited,75.95,0,0,75.95,0,Yes
Midcontinent Communications,SOUTH DAKOTA,20863.3789352193,Cable,25,3,Unlimited,14.95,0,0,14.95,0,Yes
Midcontinent Communications,SOUTH DAKOTA,20863.3789352193,Cable,25,3,Unlimited,41.95,0,0,41.95,0,Yes
Midcontinent Communications,SOUTH DAKOTA,160939.674848656,Cable,25,3,Unlimited,41.95,0,0,41.95,0,Yes
Mount Angel Telephone Company,OREGON,41726.7578704385,FTTH,60,30,Unlimited,79.95,0,3.39,83.34,0,Yes
Mount Angel Telephone Company,OREGON,41726.7578704385,DSL,5,1,Unlimited,19.95,0,3.39,23.34,0,Yes
"MTCO Communications, Inc.",ILLINOIS,41726.7578704385,FTTH,50,5,600,54.95,0,0.97,55.92,0,Yes
"MTCO Communications, Inc.",ILLINOIS,41726.7578704385,FTTH,1000,1000,600,94.95,0,0.97,95.92,0,Yes
"MTCO Communications, Inc.",ILLINOIS,41726.7578704385,FTTH,250,25,600,74.95,0,0.97,75.92,0,Yes
"MTCO Communications, Inc.",ILLINOIS,41726.7578704385,FTTH,100,10,600,64.95,0,0.97,65.92,0,Yes
"New Paris Telephone, Inc.",INDIANA,13694.3686823042,DSL,2,0.375,Unlimited,44.95,0,0,44.95,0,Yes
"New Paris Telephone, Inc.",INDIANA,13694.3686823042,DSL,3,0.375,Unlimited,49.95,0,0,49.95,0,Yes
"New Paris Telephone, Inc.",INDIANA,13694.3686823042,DSL,14,0.375,Unlimited,74.95,0,0,74.95,0,Yes
"New Paris Telephone, Inc.",INDIANA,13694.3686823042,DSL,1,0.25,Unlimited,39.95,0,0,39.95,0,No
"New Paris Telephone, Inc.",INDIANA,13694.3686823042,DSL,5,0.375,Unlimited,55.95,0,0,55.95,0,Yes
"New Paris Telephone, Inc.",INDIANA,13694.3686823042,DSL,8,0.375,Unlimited,63.95,0,0,63.95,0,Yes
North State Telephone Company dba North State Communications,NORTH CAROLINA,23439.4773959044,DSL,15,1,Unlimited,25,0,2.41,27.41,0,Yes
North State Telephone Company dba North State Communications,NORTH CAROLINA,41726.7578704385,DSL,15,1,Unlimited,25,0,2.41,27.41,0,Yes
North State Telephone Company dba North State Communications,NORTH CAROLINA,41726.7578704385,DSL,3,0.512,Unlimited,23.5,0,2.41,25.91,7,Yes
North State Telephone Company dba North State Communications,NORTH CAROLINA,41726.7578704385,FTTH,100,30,Unlimited,50,0,2.41,52.41,0,Yes
North State Telephone Company dba North State Communications,NORTH CAROLINA,41726.7578704385,DSL,3,0.512,Unlimited,23.5,0,2.41,25.91,7,Yes
North State Telephone Company dba North State Communications,NORTH CAROLINA,23439.4773959044,FTTH,100,30,Unlimited,50,0,2.41,52.41,0,Yes
North State Telephone Company dba North State Communications,NORTH CAROLINA,23439.4773959044,FTTH,1000,1000,Unlimited,70,0,2.41,72.41,0,Yes
North State Telephone Company dba North State Communications,NORTH CAROLINA,23439.4773959044,DSL,3,0.512,Unlimited,23.5,0,2.41,25.91,7,Yes
North State Telephone Company dba North State Communications,NORTH CAROLINA,41726.7578704385,FTTH,1000,1000,Unlimited,70,0,2.41,72.41,0,Yes
North State Telephone Company dba North State Communications,NORTH CAROLINA,41726.7578704385,FTTH,1000,1000,Unlimited,70,0,2.41,72.41,0,Yes
North State Telephone Company dba North State Communications,NORTH CAROLINA,41726.7578704385,DSL,15,1,Unlimited,25,0,2.41,27.41,0,Yes
North State Telephone Company dba North State Communications,NORTH CAROLINA,41726.7578704385,FTTH,100,30,Unlimited,50,0,2.41,52.41,0,Yes
Northern New England Telephone Operations LLC,MAINE,321879.349697312,DSL,20,1.5,Unlimited,71.99,0,2.97,74.96,0,Yes
Northern New England Telephone Operations LLC,MAINE,160939.674848656,DSL,20,5,Unlimited,64.99,0,2.97,67.96,0,Yes
Northern New England Telephone Operations LLC,MAINE,321879.349697312,DSL,30,10,Unlimited,74.99,0,2.97,77.96,0,Yes
Northern New England Telephone Operations LLC,MAINE,321879.349697312,DSL,25,2,Unlimited,75.99,0,2.97,78.96,0,Yes
Northern New England Telephone Operations LLC,MAINE,160939.674848656,DSL,1.5,0.75,Unlimited,48.99,0,2.97,51.96,0,No
Northern New England Telephone Operations LLC,MAINE,160939.674848656,DSL,10,1,Unlimited,64.99,0,2.97,67.96,0,Yes
Northern New England Telephone Operations LLC,MAINE,321879.349697312,DSL,0.75,0.35,Unlimited,37.99,0,2.97,40.96,0,No
Northern New England Telephone Operations LLC,MAINE,160939.674848656,DSL,3,0.75,Unlimited,48.99,0,2.97,51.96,0,Yes
Northern New England Telephone Operations LLC,MAINE,321879.349697312,DSL,7,1,Unlimited,61.99,0,2.97,64.96,0,Yes
Northern New England Telephone Operations LLC,MAINE,321879.349697312,DSL,15,1,Unlimited,73.99,0,2.97,76.96,0,Yes
Northern New England Telephone Operations LLC,MAINE,321879.349697312,DSL,50,20,Unlimited,84.99,0,2.97,87.96,0,Yes
Northern New England Telephone Operations LLC,NEW HAMPSHIRE,160939.674848656,FTTH,15,15,Unlimited,74.99,0,2.97,77.96,0,Yes
Northern New England Telephone Operations LLC,NEW HAMPSHIRE,321879.349697312,FTTH,15,2,Unlimited,62.99,0,2.97,65.96,0,Yes
Northern New England Telephone Operations LLC,NEW HAMPSHIRE,160939.674848656,DSL,1.5,0.75,Unlimited,48.99,0,2.97,51.96,0,No
Northern New England Telephone Operations LLC,NEW HAMPSHIRE,321879.349697312,FTTH,150,75,Unlimited,161.99,0,2.97,164.96,0,Yes
Northern New England Telephone Operations LLC,NEW HAMPSHIRE,41726.7578704385,DSL,20,1.5,Unlimited,71.99,0,2.97,74.96,0,Yes
Northern New England Telephone Operations LLC,NEW HAMPSHIRE,160939.674848656,DSL,30,10,Unlimited,74.99,0,2.97,77.96,0,Yes
